Iteration;Array;ArrayList;LinkedList
164;38;39;315
165;44;62;270
166;37;53;243
167;36;38;251
168;37;40;248
169;42;39;241
170;37;40;240
171;37;40;249
172;37;40;241
173;37;39;240
174;38;41;240
175;37;54;244
176;37;40;241
177;37;40;240
178;38;40;240
179;37;40;246
180;37;40;249
181;37;39;239
182;38;40;241
183;37;39;245
184;37;40;242
185;38;40;239
186;39;40;240
187;37;40;249
188;37;44;239
189;37;39;243
190;37;40;240
191;38;40;241
192;37;40;241
193;37;39;242
194;38;40;243
195;37;39;239
196;37;40;241
197;37;40;240
198;37;40;247
199;37;39;248
200;40;44;241
201;37;40;240
202;38;39;240
203;37;40;241
204;37;40;240
205;38;39;239
206;37;40;241
207;49;48;285
208;47;51;271
209;45;45;241
210;40;40;250
211;38;43;267
212;38;39;240
213;37;40;244
214;38;40;241
215;37;40;240
216;37;39;241
217;37;39;240
218;37;39;241
219;37;39;241
220;37;39;241
221;38;39;246
222;37;39;240
223;37;39;241
224;37;40;238
225;36;44;237
226;36;38;234
227;39;38;234
228;36;38;234
229;36;38;234
230;36;38;234
231;37;38;234
232;37;38;235
233;36;38;233
234;37;38;243
235;36;38;234
236;36;38;261
237;37;38;253
238;36;38;234
239;36;38;235
240;36;38;241
241;36;38;237
242;37;38;234
243;37;38;234
244;36;38;234
245;36;38;237
246;36;38;235
247;36;38;241
248;36;38;234
249;36;39;235
250;36;38;233
251;36;38;239
252;36;38;238
253;41;38;234
254;37;38;234
255;36;38;234
256;36;38;235
257;38;38;234
258;37;38;234
259;36;38;238
260;36;38;235
261;36;38;234
262;36;38;245
263;36;38;235
264;37;44;235
265;36;38;234
266;37;38;234
267;36;38;234
268;36;38;233
269;37;38;234
270;37;38;234
271;36;41;235
272;37;38;234
273;36;38;256
274;39;43;238
275;44;38;240
276;36;38;239
277;39;38;237
278;39;54;248
279;37;40;265
280;45;39;248
281;44;39;235
282;38;38;248
283;38;39;241
284;39;39;242
285;38;44;243
286;38;39;239
287;38;39;241
288;37;39;240
289;37;39;273
290;37;39;241
291;38;43;248
292;38;39;244
293;38;43;241
294;42;39;242
295;37;39;242
296;38;40;268
297;37;39;241
298;37;39;242
299;37;40;245
300;37;39;241
301;38;39;243
302;41;43;242
303;40;46;246
304;42;43;250
305;42;41;242
306;41;43;244
307;41;43;242
308;43;39;245
309;37;39;240
310;38;43;240
311;37;39;240
312;39;39;240
313;37;39;241
314;37;39;240
315;38;39;240
316;37;39;241
317;36;38;240
318;37;38;234
319;37;38;239
320;36;38;237
321;36;42;234
322;36;38;234
323;42;39;234
324;37;38;234
325;37;38;234
326;36;38;235
327;37;38;235
328;36;38;234
329;36;38;234
330;37;38;239
331;37;38;233
332;37;41;234
333;36;38;237
334;43;39;234
335;37;38;233
336;37;40;233
337;37;38;234
338;37;42;240
339;41;38;233
340;36;38;234
341;37;38;243
342;36;41;234
343;37;38;240
344;37;38;234
345;38;39;238
346;37;38;237
347;38;38;234
348;37;38;235
349;37;38;237
350;37;38;257
351;38;38;238
352;37;41;248
353;44;38;240
354;37;43;241
355;37;38;235
356;36;38;237
357;38;38;244
358;36;41;254
359;48;38;254
360;36;38;233
361;37;38;243
362;37;38;242
363;43;38;240
364;37;38;240
365;41;38;237
366;37;38;237
367;39;38;234
368;37;38;234
369;38;38;253
370;38;41;259
371;41;42;243
372;44;44;233
373;39;38;240
374;37;38;240
375;37;38;253
376;38;38;238
377;37;38;240
378;37;40;234
379;41;38;245
380;39;40;237
381;42;41;250
382;38;48;252
383;50;40;237
384;42;41;252
385;36;39;234
386;38;40;244
387;39;39;240
388;39;41;239
389;39;42;240
390;39;42;240
391;39;42;243
392;39;42;241
393;38;41;242
394;39;41;239
395;41;41;240
396;39;42;241
397;40;40;237
398;37;40;245
399;39;40;243
400;37;41;239
401;38;40;235
402;38;41;253
403;38;41;254
404;50;41;234
405;38;41;238
406;188;67;388
407;39;42;243
408;58;67;308
409;56;43;246
410;41;48;277
411;73;51;243
412;37;38;245
413;37;38;249
414;41;46;254
415;40;47;243
416;37;42;249
417;37;38;237
418;37;39;241
419;38;39;241
420;38;39;239
421;38;39;240
422;38;39;240
423;38;39;240
424;38;39;239
425;38;48;242
426;38;39;240
427;37;39;240
428;38;39;239
429;38;39;241
430;38;38;236
431;36;38;233
432;37;38;260
433;36;40;248
434;40;47;233
435;51;41;235
436;37;38;298
437;37;38;242
438;37;38;241
439;37;38;245
440;36;40;243
441;38;39;242
442;38;39;241
443;38;39;239
444;38;39;240
445;38;39;241
446;38;40;242
447;38;39;240
448;38;39;243
449;39;40;242
450;39;43;240
451;39;42;240
452;39;41;238
453;38;41;233
454;38;41;239
455;38;43;242
456;37;41;243
457;42;41;240
458;38;40;238
459;37;41;235
460;38;40;234
461;37;40;239
462;38;41;242
463;39;42;234
464;38;42;238
465;37;41;249
466;38;40;238
467;38;47;234
468;38;41;238
469;38;41;239
470;39;41;234
471;38;42;233
472;37;41;234
473;38;49;234
474;38;40;234
475;38;41;238
476;38;41;234
477;38;41;234
478;37;41;240
479;38;40;233
480;38;41;242
481;38;41;237
482;56;41;234
483;39;38;234
484;38;41;234
485;38;40;234
486;38;41;234
487;38;40;239
488;38;40;235
489;38;46;234
490;37;40;232
491;45;40;234
492;38;41;238
493;42;41;236
494;38;40;234
495;38;39;234
496;37;40;246
497;38;41;234
498;38;47;234
499;38;40;237
500;38;40;235
501;38;41;233
502;37;41;235
503;38;41;234
504;37;39;233
505;37;38;241
506;38;41;234
507;38;46;235
508;38;40;234
509;38;41;234
510;38;41;234
511;38;41;234
512;38;41;235
513;38;40;238
514;36;40;242
515;38;41;240
516;39;39;234
517;38;40;235
518;38;41;234
519;38;40;235
520;38;41;234
521;38;47;240
522;38;41;234
523;38;42;238
524;38;40;234
525;68;76;249
526;37;39;248
527;36;41;237
528;37;39;245
529;37;39;245
530;37;40;252
531;37;39;247
532;59;62;240
533;37;39;238
534;39;38;234
535;37;38;234
536;38;39;239
537;38;57;257
538;37;45;234
539;38;41;241
540;38;41;251
541;37;40;240
542;38;46;234
543;39;41;240
544;39;41;241
545;39;42;240
546;39;42;240
547;39;42;240
548;39;42;240
549;39;42;242
550;39;41;240
551;38;40;242
552;39;41;240
553;40;42;240
554;39;43;239
555;38;41;234
556;38;38;234
557;38;40;241
558;38;45;238
559;38;41;233
560;44;40;240
561;36;44;238
562;37;38;243
563;40;38;236
564;36;38;241
565;36;41;245
566;39;42;236
567;39;41;243
568;38;41;257
569;56;41;234
570;39;42;234
571;39;41;255
572;39;42;242
573;44;41;242
574;45;42;252
575;43;42;235
576;39;38;239
577;40;43;239
578;40;43;240
579;40;43;242
580;40;43;239
581;44;43;240
582;40;42;240
583;40;43;240
584;40;42;240
585;41;42;240
586;38;41;242
587;40;43;240
588;46;41;256
589;38;39;237
590;37;38;241
591;38;38;240
592;38;38;234
593;36;38;240
594;39;42;242
595;39;41;246
596;40;42;235
597;40;42;235
598;39;42;239
599;51;49;281
600;36;40;265
601;39;42;276
602;59;40;237
603;39;41;246
604;57;59;253
605;44;43;247
606;36;47;291
607;43;54;248
608;40;42;258
609;40;47;245
610;41;42;243
611;40;43;242
612;40;39;248
613;41;40;242
614;38;39;243
615;38;39;263
616;38;40;246
617;38;39;246
618;38;39;300
619;65;65;374
620;37;39;326
621;50;45;249
622;57;41;272
623;38;38;260
624;38;38;282
625;36;38;277
626;51;44;253
627;36;38;241
628;37;40;267
629;39;44;290
630;48;45;243
631;37;39;248
632;54;43;265
633;59;65;311
634;38;40;246
635;42;41;246
636;37;39;245
637;48;51;256
638;37;40;266
639;46;44;295
640;47;39;315
641;47;39;269
642;38;40;242
643;37;39;240
644;37;50;241
645;37;39;250
646;37;39;269
647;42;52;311
648;37;39;246
649;38;39;245
650;38;39;251
651;37;39;243
652;37;39;244
653;37;39;240
654;37;50;243
655;38;39;240
656;38;38;240
657;56;61;245
658;38;39;239
659;37;39;243
660;38;39;241
661;40;39;239
662;37;39;240
663;37;38;240
664;37;39;239
665;38;39;239
666;37;39;240
667;37;39;240
668;37;39;240
669;38;39;239
670;37;39;241
671;37;39;239
672;37;39;240
673;37;38;239
674;37;39;244
675;37;38;252
676;37;40;243
677;39;38;244
678;39;38;233
679;37;45;239
680;37;38;249
681;37;38;251
682;38;38;242
683;36;44;234
684;37;38;233
685;37;38;237
686;37;38;235
687;36;38;233
688;37;38;240
689;36;38;243
690;37;40;246
691;40;38;234
692;37;38;233
693;37;38;238
694;37;38;241
695;37;38;252
696;37;38;256
697;42;38;239
698;37;38;237
699;38;38;245
700;36;38;233
701;37;38;254
702;37;38;256
703;40;39;233
704;39;38;233
705;56;57;239
706;37;39;238
707;37;38;249
708;37;38;265
709;41;38;248
710;44;41;235
711;37;38;233
712;37;38;249
713;37;38;272
714;52;39;238
715;43;38;239
716;37;38;244
717;37;38;254
718;38;38;244
719;38;39;240
720;38;40;242
721;38;40;241
722;38;39;239
723;38;39;239
724;38;39;242
725;38;39;240
726;37;40;241
727;38;39;238
728;39;39;240
729;38;39;241
730;37;39;237
731;37;38;240
732;36;38;242
733;37;38;241
734;39;40;235
735;38;41;239
736;38;41;239
737;47;43;247
738;37;38;234
739;38;40;234
740;38;40;242
741;36;38;235
742;36;38;239
743;38;39;234
744;43;41;234
745;38;41;233
746;38;41;235
747;38;41;235
748;50;47;280
749;41;42;290
750;39;37;249
751;37;38;248
752;41;38;261
753;44;39;240
754;38;39;245
755;58;62;267
756;45;43;255
757;39;40;240
758;38;39;253
759;38;39;241
760;38;39;239
761;38;39;241
762;38;39;239
763;38;39;240
764;38;39;239
765;38;39;239
766;38;39;240
767;38;39;239
768;38;39;240
769;38;39;240
770;37;39;257
771;38;39;249
772;47;40;239
773;38;39;239
774;37;39;239
775;37;41;244
776;38;41;241
777;39;42;246
778;39;42;241
779;39;44;241
780;39;42;240
781;39;41;241
782;39;41;243
783;37;40;242
784;41;44;240
785;38;42;246
786;38;39;242
787;39;40;249
788;42;48;270
789;41;43;242
790;38;40;262
791;38;40;264
792;38;48;270
793;37;40;254
794;38;40;256
795;51;81;247
796;38;41;273
797;39;49;268
798;38;40;241
799;38;42;263
800;38;50;256
801;37;39;242
802;38;40;269
803;38;50;249
804;38;41;241
805;37;40;272
806;38;49;258
807;45;40;241
808;38;39;250
809;40;52;269
810;44;40;241
811;38;39;253
812;38;41;273
813;49;45;244
814;39;39;247
815;37;40;279
816;43;56;240
817;38;40;248
818;51;59;242
819;39;45;260
820;39;61;264
821;41;43;241
822;39;45;273
823;38;47;267
824;45;39;245
825;59;48;267
826;44;39;242
827;39;39;254
828;39;48;278
829;41;58;251
830;37;40;281
831;47;48;240
832;38;41;246
833;37;39;249
834;39;41;252
835;38;39;245
836;38;41;243
837;38;48;245
838;38;40;241
839;38;39;240
840;37;40;256
841;39;47;240
842;38;39;241
843;38;40;249
844;38;40;258
845;74;63;307
846;58;65;265
847;38;40;251
848;38;40;241
849;37;40;243
850;38;41;248
851;38;41;240
852;38;40;242
853;39;45;243
854;40;52;249
855;39;45;241
856;40;45;240
857;40;45;240
858;38;40;240
859;38;39;241
860;37;40;247
861;39;39;242
862;38;40;240
863;39;45;243
864;39;43;241
865;39;45;240
866;39;44;246
867;39;46;241
868;38;45;240
869;39;45;243
870;38;40;240
871;38;39;240
872;60;62;240
873;37;39;251
874;39;45;241
875;39;47;241
876;38;44;240
877;39;46;241
878;38;44;241
879;38;40;247
880;44;46;286
881;38;40;251
882;38;40;260
883;38;41;246
884;38;40;244
885;37;40;245
886;39;39;241
887;39;47;243
888;39;45;240
889;39;45;246
890;39;45;253
891;37;41;244
892;43;61;277
893;38;40;250
894;37;40;242
895;38;40;242
896;58;63;247
897;38;40;260
898;38;40;272
899;40;49;250
900;37;40;256
901;38;40;253
902;38;39;269
903;38;40;262
904;55;73;313
905;38;41;268
906;44;43;249
907;42;40;242
908;38;45;272
909;40;47;253
910;50;75;433
911;50;55;382
912;41;63;397
913;45;40;245
914;39;39;277
915;40;42;291
916;52;57;331
917;61;55;263
918;37;40;267
919;38;55;264
920;44;40;247
921;38;39;259
922;37;44;251
923;38;39;242
924;38;40;257
925;38;49;260
926;37;40;242
927;38;40;294
928;43;54;248
929;44;48;240
930;38;39;256
931;38;40;242
932;38;39;240
933;37;39;240
934;37;40;244
935;38;40;240
936;38;39;244
937;38;40;239
938;38;39;242
939;38;39;241
940;59;69;252
941;37;39;255
942;38;40;243
943;38;43;242
944;38;40;244
945;37;40;253
946;41;41;242
947;38;40;240
948;38;40;257
949;38;43;250
950;38;39;247
951;37;40;256
952;50;46;244
953;38;41;247
954;38;40;250
955;38;42;261
956;39;45;245
957;40;45;243
958;39;41;245
959;38;40;240
960;38;39;248
961;38;39;241
962;38;40;244
963;38;40;240
964;39;45;240
965;37;40;242
966;38;39;241
967;38;39;240
968;38;40;241
969;38;40;244
970;38;39;243
971;38;39;242
972;38;39;239
973;39;39;239
974;38;40;239
975;38;40;241
976;37;40;240
977;38;40;239
978;38;39;241
979;38;39;240
980;38;40;242
981;38;40;240
982;38;39;242
983;43;42;242
984;38;46;292
985;38;39;241
986;38;39;240
987;38;39;242
988;38;40;240
989;38;40;244
990;39;42;246
991;42;40;243
992;37;40;289
993;42;44;260
994;38;40;244
995;37;40;260
996;47;43;283
997;38;40;280
998;61;77;258
999;37;40;265
1000;38;47;269
